ID,age,car_type,Loanamount,Deposit,area,APR,application_outcome,Funded,Loanamount_Grouped,Deposit_Grouped,Age_Grouped,Net_Exposure,funded_flag,approved_flag
9427,28,Saloon,15792.0,1213.0,urban,0.0,declined,N/A,"14,400-16,799","1,200-1,799",26-30,14579.0,0,0
9424,48,SUV,12760.0,1028.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",46-50,11732.0,0,0
9422,33,Saloon,6233.0,673.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",31-35,5560.0,0,0
9419,35,Saloon,9598.0,982.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",31-35,8616.0,0,0
9416,40,Convertible,22928.0,1014.0,rural,0.0,declined,N/A,"21,600-23,999","600-1,199",36-40,21914.0,0,0
9415,38,SUV,2728.0,1413.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",36-40,1315.0,0,0
9410,54,Convertible,9271.0,948.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",51-55,8323.0,0,0
9409,64,Saloon,3287.0,848.0,urban,0.15,approved,Yes,"<4,800","600-1,199",61-65,2439.0,1,1
9403,55,SUV,2527.0,1762.0,urban,0.15,approved,No,"<4,800","1,200-1,799",51-55,765.0,0,1
9402,37,SUV,17497.0,768.0,rural,0.0,declined,N/A,"16,800-19,199","600-1,199",36-40,16729.0,0,0
9400,35,Convertible,20314.0,691.0,urban,0.0,declined,N/A,"19,200-21,599","600-1,199",31-35,19623.0,0,0
9399,20,Saloon,8808.0,1007.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",18-20,7801.0,0,0
9397,50,Convertible,17005.0,1339.0,rural,0.0,declined,N/A,"16,800-19,199","1,200-1,799",46-50,15666.0,0,0
9395,62,Convertible,10421.0,779.0,urban,0.2,approved,Yes,"9,600-11,999","600-1,199",61-65,9642.0,1,1
9391,56,Saloon,12024.0,778.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",56-60,11246.0,0,0
9390,34,Convertible,23988.0,621.0,urban,0.0,declined,N/A,"21,600-23,999","600-1,199",31-35,23367.0,0,0
9385,52,Convertible,23231.0,556.0,urban,0.1,approved,Yes,"21,600-23,999",<600,51-55,22675.0,1,1
9383,24,Saloon,12257.0,690.0,urban,0.0,declined,N/A,"12,000-14,399","600-1,199",21-25,11567.0,0,0
9379,51,Saloon,6132.0,923.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",51-55,5209.0,0,0
9378,56,Saloon,4886.0,557.0,urban,0.15,approved,No,"4,800-7,199",<600,56-60,4329.0,0,1
9377,30,Saloon,12153.0,1164.0,urban,0.0,declined,N/A,"12,000-14,399","600-1,199",26-30,10989.0,0,0
9370,45,Convertible,18780.0,1667.0,rural,0.0,declined,N/A,"16,800-19,199","1,200-1,799",41-45,17113.0,0,0
9369,39,Convertible,14679.0,838.0,rural,0.05,approved,No,"14,400-16,799","600-1,199",36-40,13841.0,0,1
9368,39,Convertible,22472.0,539.0,rural,0.2,approved,No,"21,600-23,999",<600,36-40,21933.0,0,1
9364,24,Saloon,4608.0,1066.0,rural,0.15,approved,No,"<4,800","600-1,199",21-25,3542.0,0,1
9361,34,Saloon,8978.0,832.0,urban,0.0,declined,N/A,"7,200-9,599","600-1,199",31-35,8146.0,0,0
9360,28,Saloon,5094.0,1423.0,rural,0.0,declined,N/A,"4,800-7,199","1,200-1,799",26-30,3671.0,0,0
9359,35,Saloon,3779.0,1158.0,rural,0.0,declined,N/A,"<4,800","600-1,199",31-35,2621.0,0,0
9356,19,Saloon,11123.0,590.0,rural,0.0,declined,N/A,"9,600-11,999",<600,18-20,10533.0,0,0
9351,19,Saloon,11410.0,1558.0,urban,0.0,declined,N/A,"9,600-11,999","1,200-1,799",18-20,9852.0,0,0
9349,47,Saloon,11769.0,1405.0,rural,0.15,approved,No,"9,600-11,999","1,200-1,799",46-50,10364.0,0,1
9348,23,SUV,13408.0,1159.0,urban,0.0,declined,N/A,"12,000-14,399","600-1,199",21-25,12249.0,0,0
9346,27,Convertible,11541.0,671.0,urban,0.0,declined,N/A,"9,600-11,999","600-1,199",26-30,10870.0,0,0
9344,54,SUV,12100.0,1611.0,rural,0.15,approved,No,"12,000-14,399","1,200-1,799",51-55,10489.0,0,1
9341,48,SUV,12775.0,1676.0,rural,0.25,approved,No,"12,000-14,399","1,200-1,799",46-50,11099.0,0,1
9339,63,Saloon,2998.0,595.0,urban,0.15,approved,Yes,"<4,800",<600,61-65,2403.0,1,1
9338,20,Saloon,6434.0,799.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",18-20,5635.0,0,0
9337,57,SUV,2701.0,1731.0,rural,0.1,approved,No,"<4,800","1,200-1,799",56-60,970.0,0,1
9334,50,SUV,12409.0,748.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",46-50,11661.0,0,0
9332,57,Convertible,25091.0,871.0,urban,0.0,declined,N/A,">=24,000","600-1,199",56-60,24220.0,0,0
9331,29,Saloon,4568.0,1193.0,rural,0.0,declined,N/A,"<4,800","600-1,199",26-30,3375.0,0,0
9330,50,Saloon,2574.0,869.0,rural,0.15,approved,No,"<4,800","600-1,199",46-50,1705.0,0,1
9329,34,SUV,3522.0,677.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,2845.0,0,0
9327,26,Saloon,5696.0,1005.0,rural,0.15,approved,No,"4,800-7,199","600-1,199",26-30,4691.0,0,1
9320,54,SUV,9841.0,1092.0,rural,0.0,declined,N/A,"9,600-11,999","600-1,199",51-55,8749.0,0,0
9317,47,Convertible,21591.0,781.0,rural,0.15,approved,No,"19,200-21,599","600-1,199",46-50,20810.0,0,1
9314,24,SUV,2761.0,1043.0,rural,0.2,approved,No,"<4,800","600-1,199",21-25,1718.0,0,1
9312,62,Saloon,4412.0,1388.0,rural,0.2,approved,No,"<4,800","1,200-1,799",61-65,3024.0,0,1
9311,49,Saloon,5359.0,822.0,urban,0.2,approved,Yes,"4,800-7,199","600-1,199",46-50,4537.0,1,1
9299,63,Convertible,9477.0,1042.0,urban,0.05,approved,No,"7,200-9,599","600-1,199",61-65,8435.0,0,1
9294,33,SUV,14708.0,755.0,urban,0.15,approved,Yes,"14,400-16,799","600-1,199",31-35,13953.0,1,1
9293,42,SUV,13216.0,975.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",41-45,12241.0,0,0
9284,49,Convertible,24625.0,756.0,rural,0.05,approved,No,">=24,000","600-1,199",46-50,23869.0,0,1
9283,47,Saloon,2829.0,894.0,rural,0.15,approved,No,"<4,800","600-1,199",46-50,1935.0,0,1
9280,25,Saloon,6420.0,941.0,urban,0.15,approved,No,"4,800-7,199","600-1,199",21-25,5479.0,0,1
9277,62,Saloon,12360.0,809.0,urban,0.15,approved,No,"12,000-14,399","600-1,199",61-65,11551.0,0,1
9275,34,Saloon,9930.0,1278.0,urban,0.25,approved,No,"9,600-11,999","1,200-1,799",31-35,8652.0,0,1
9274,39,Saloon,13952.0,1265.0,urban,0.25,approved,Yes,"12,000-14,399","1,200-1,799",36-40,12687.0,1,1
9272,28,Saloon,2969.0,1421.0,urban,0.0,declined,N/A,"<4,800","1,200-1,799",26-30,1548.0,0,0
9267,63,Saloon,3189.0,1117.0,rural,0.0,declined,N/A,"<4,800","600-1,199",61-65,2072.0,0,0
9266,39,SUV,9724.0,1526.0,urban,0.05,approved,Yes,"9,600-11,999","1,200-1,799",36-40,8198.0,1,1
9265,54,SUV,2727.0,1264.0,urban,0.0,declined,N/A,"<4,800","1,200-1,799",51-55,1463.0,0,0
9264,32,Saloon,5009.0,1539.0,rural,0.0,declined,N/A,"4,800-7,199","1,200-1,799",31-35,3470.0,0,0
9261,58,Convertible,14838.0,1419.0,urban,0.05,approved,No,"14,400-16,799","1,200-1,799",56-60,13419.0,0,1
9260,30,Saloon,14496.0,1105.0,rural,0.0,declined,N/A,"14,400-16,799","600-1,199",26-30,13391.0,0,0
9259,45,SUV,4572.0,1262.0,urban,0.1,approved,No,"<4,800","1,200-1,799",41-45,3310.0,0,1
9255,54,SUV,14161.0,1740.0,rural,0.2,approved,No,"12,000-14,399","1,200-1,799",51-55,12421.0,0,1
9254,57,Saloon,6639.0,600.0,rural,0.15,approved,No,"4,800-7,199","600-1,199",56-60,6039.0,0,1
9253,51,Convertible,23936.0,1784.0,urban,0.1,approved,No,"21,600-23,999","1,200-1,799",51-55,22152.0,0,1
9247,42,Saloon,4260.0,982.0,urban,0.15,approved,No,"<4,800","600-1,199",41-45,3278.0,0,1
9246,55,Saloon,3204.0,1236.0,rural,0.15,approved,No,"<4,800","1,200-1,799",51-55,1968.0,0,1
9244,27,Saloon,2787.0,1034.0,urban,0.15,approved,No,"<4,800","600-1,199",26-30,1753.0,0,1
9240,23,SUV,3115.0,1204.0,rural,0.1,approved,No,"<4,800","1,200-1,799",21-25,1911.0,0,1
9238,24,Saloon,5389.0,1275.0,urban,0.0,declined,N/A,"4,800-7,199","1,200-1,799",21-25,4114.0,0,0
9237,56,Saloon,5330.0,691.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",56-60,4639.0,0,0
9235,58,SUV,5374.0,1035.0,urban,0.2,approved,No,"4,800-7,199","600-1,199",56-60,4339.0,0,1
9234,63,Saloon,4629.0,768.0,rural,0.0,declined,N/A,"<4,800","600-1,199",61-65,3861.0,0,0
9231,23,SUV,16408.0,1737.0,urban,0.0,declined,N/A,"14,400-16,799","1,200-1,799",21-25,14671.0,0,0
9229,35,SUV,16557.0,1744.0,urban,0.0,declined,N/A,"14,400-16,799","1,200-1,799",31-35,14813.0,0,0
9224,58,Convertible,11023.0,1441.0,urban,0.1,approved,Yes,"9,600-11,999","1,200-1,799",56-60,9582.0,1,1
9219,19,Saloon,14737.0,600.0,urban,0.0,declined,N/A,"14,400-16,799","600-1,199",18-20,14137.0,0,0
9214,58,Convertible,13116.0,1028.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",56-60,12088.0,0,0
9209,31,SUV,14013.0,544.0,urban,0.0,declined,N/A,"12,000-14,399",<600,31-35,13469.0,0,0
9208,36,Convertible,22201.0,726.0,rural,0.0,declined,N/A,"21,600-23,999","600-1,199",36-40,21475.0,0,0
9207,22,Convertible,8758.0,1442.0,rural,0.0,declined,N/A,"7,200-9,599","1,200-1,799",21-25,7316.0,0,0
9205,28,SUV,16705.0,1163.0,rural,0.0,declined,N/A,"14,400-16,799","600-1,199",26-30,15542.0,0,0
9204,25,SUV,18929.0,505.0,rural,0.0,declined,N/A,"16,800-19,199",<600,21-25,18424.0,0,0
9202,30,Saloon,3493.0,939.0,urban,0.0,declined,N/A,"<4,800","600-1,199",26-30,2554.0,0,0
9201,28,SUV,3023.0,784.0,rural,0.0,declined,N/A,"<4,800","600-1,199",26-30,2239.0,0,0
9200,64,Saloon,15641.0,1747.0,rural,0.0,declined,N/A,"14,400-16,799","1,200-1,799",61-65,13894.0,0,0
9198,31,SUV,2518.0,910.0,rural,0.0,declined,N/A,"<4,800","600-1,199",31-35,1608.0,0,0
9195,35,SUV,10198.0,1489.0,urban,0.2,approved,Yes,"9,600-11,999","1,200-1,799",31-35,8709.0,1,1
9194,52,Saloon,3044.0,519.0,rural,0.0,declined,N/A,"<4,800",<600,51-55,2525.0,0,0
9191,58,SUV,9076.0,973.0,urban,0.05,approved,No,"7,200-9,599","600-1,199",56-60,8103.0,0,1
9190,53,Convertible,7871.0,1145.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",51-55,6726.0,0,0
9187,45,Saloon,4791.0,1330.0,urban,0.15,approved,Yes,"<4,800","1,200-1,799",41-45,3461.0,1,1
9186,33,Saloon,2853.0,1154.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,1699.0,0,0
9185,64,Saloon,13620.0,1390.0,rural,0.0,declined,N/A,"12,000-14,399","1,200-1,799",61-65,12230.0,0,0
9184,39,Saloon,4516.0,1219.0,urban,0.15,approved,Yes,"<4,800","1,200-1,799",36-40,3297.0,1,1
9183,42,Convertible,23112.0,770.0,urban,0.15,approved,Yes,"21,600-23,999","600-1,199",41-45,22342.0,1,1
9181,34,Convertible,26517.0,607.0,urban,0.0,declined,N/A,">=24,000","600-1,199",31-35,25910.0,0,0
9179,65,Convertible,16573.0,861.0,rural,0.0,declined,N/A,"14,400-16,799","600-1,199",61-65,15712.0,0,0
9178,57,SUV,8912.0,1286.0,rural,0.0,declined,N/A,"7,200-9,599","1,200-1,799",56-60,7626.0,0,0
9177,32,SUV,4014.0,1203.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",31-35,2811.0,0,0
9175,30,Convertible,23038.0,808.0,urban,0.0,declined,N/A,"21,600-23,999","600-1,199",26-30,22230.0,0,0
9174,21,Convertible,22859.0,890.0,urban,0.0,declined,N/A,"21,600-23,999","600-1,199",21-25,21969.0,0,0
9161,60,SUV,5587.0,1661.0,urban,0.25,approved,No,"4,800-7,199","1,200-1,799",56-60,3926.0,0,1
9160,50,Saloon,13528.0,788.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",46-50,12740.0,0,0
9159,46,Saloon,9251.0,1227.0,rural,0.0,declined,N/A,"7,200-9,599","1,200-1,799",46-50,8024.0,0,0
9158,38,SUV,8155.0,831.0,rural,0.25,approved,No,"7,200-9,599","600-1,199",36-40,7324.0,0,1
9157,21,Saloon,7998.0,1456.0,urban,0.15,approved,Yes,"7,200-9,599","1,200-1,799",21-25,6542.0,1,1
9151,26,SUV,4505.0,1701.0,urban,0.05,approved,No,"<4,800","1,200-1,799",26-30,2804.0,0,1
9139,23,Saloon,7489.0,959.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",21-25,6530.0,0,0
9137,40,SUV,8878.0,1718.0,rural,0.25,approved,No,"7,200-9,599","1,200-1,799",36-40,7160.0,0,1
9132,53,Saloon,5640.0,1377.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",51-55,4263.0,0,1
9131,58,SUV,4411.0,1407.0,rural,0.25,approved,No,"<4,800","1,200-1,799",56-60,3004.0,0,1
9130,18,Saloon,6095.0,844.0,urban,0.25,approved,No,"4,800-7,199","600-1,199",18-20,5251.0,0,1
9128,50,Saloon,5234.0,858.0,urban,0.15,approved,Yes,"4,800-7,199","600-1,199",46-50,4376.0,1,1
9126,63,Saloon,6547.0,722.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",61-65,5825.0,0,0
9124,45,Saloon,13687.0,1125.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",41-45,12562.0,0,0
9120,28,SUV,11488.0,882.0,rural,0.05,approved,No,"9,600-11,999","600-1,199",26-30,10606.0,0,1
9117,22,Convertible,17423.0,1076.0,rural,0.05,approved,No,"16,800-19,199","600-1,199",21-25,16347.0,0,1
9115,36,Convertible,12897.0,1530.0,rural,0.05,approved,No,"12,000-14,399","1,200-1,799",36-40,11367.0,0,1
9114,31,Saloon,6031.0,652.0,rural,0.15,approved,No,"4,800-7,199","600-1,199",31-35,5379.0,0,1
9113,65,Convertible,21424.0,542.0,urban,0.05,approved,No,"19,200-21,599",<600,61-65,20882.0,0,1
9111,33,Saloon,4032.0,1139.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,2893.0,0,0
9106,43,Convertible,19917.0,990.0,rural,0.05,approved,No,"19,200-21,599","600-1,199",41-45,18927.0,0,1
9105,53,Saloon,6414.0,529.0,rural,0.25,approved,No,"4,800-7,199",<600,51-55,5885.0,0,1
9104,65,SUV,5809.0,1073.0,rural,0.15,approved,No,"4,800-7,199","600-1,199",61-65,4736.0,0,1
9103,37,Convertible,23780.0,1230.0,rural,0.15,approved,No,"21,600-23,999","1,200-1,799",36-40,22550.0,0,1
9102,39,SUV,13540.0,1315.0,urban,0.15,approved,Yes,"12,000-14,399","1,200-1,799",36-40,12225.0,1,1
9100,22,Convertible,10344.0,961.0,urban,0.0,declined,N/A,"9,600-11,999","600-1,199",21-25,9383.0,0,0
9094,50,SUV,7671.0,1757.0,rural,0.1,approved,No,"7,200-9,599","1,200-1,799",46-50,5914.0,0,1
9092,18,Convertible,22754.0,1263.0,urban,0.0,declined,N/A,"21,600-23,999","1,200-1,799",18-20,21491.0,0,0
9087,38,Saloon,2676.0,1353.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",36-40,1323.0,0,0
9085,56,SUV,8448.0,1394.0,rural,0.25,approved,No,"7,200-9,599","1,200-1,799",56-60,7054.0,0,1
9083,51,SUV,4442.0,1777.0,urban,0.1,approved,Yes,"<4,800","1,200-1,799",51-55,2665.0,1,1
9082,18,SUV,15248.0,556.0,urban,0.0,declined,N/A,"14,400-16,799",<600,18-20,14692.0,0,0
9081,32,SUV,6696.0,1742.0,urban,0.0,declined,N/A,"4,800-7,199","1,200-1,799",31-35,4954.0,0,0
9080,38,Saloon,4684.0,1017.0,rural,0.0,declined,N/A,"<4,800","600-1,199",36-40,3667.0,0,0
9075,31,Convertible,20096.0,1195.0,rural,0.1,approved,Yes,"19,200-21,599","600-1,199",31-35,18901.0,1,1
9067,21,Saloon,5333.0,752.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",21-25,4581.0,0,0
9066,20,SUV,5900.0,1367.0,urban,0.2,approved,No,"4,800-7,199","1,200-1,799",18-20,4533.0,0,1
9065,36,Saloon,5427.0,502.0,urban,0.15,approved,No,"4,800-7,199",<600,36-40,4925.0,0,1
9064,57,Saloon,2755.0,1119.0,rural,0.0,declined,N/A,"<4,800","600-1,199",56-60,1636.0,0,0
9063,59,SUV,10768.0,1138.0,rural,0.0,declined,N/A,"9,600-11,999","600-1,199",56-60,9630.0,0,0
9061,53,SUV,12298.0,1628.0,urban,0.0,declined,N/A,"12,000-14,399","1,200-1,799",51-55,10670.0,0,0
9057,55,Saloon,5631.0,1278.0,urban,0.25,approved,Yes,"4,800-7,199","1,200-1,799",51-55,4353.0,1,1
9056,35,Saloon,3390.0,1096.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,2294.0,0,0
9051,40,Saloon,8292.0,1554.0,urban,0.25,approved,No,"7,200-9,599","1,200-1,799",36-40,6738.0,0,1
9045,45,SUV,3546.0,956.0,urban,0.1,approved,Yes,"<4,800","600-1,199",41-45,2590.0,1,1
9044,47,Saloon,14145.0,1333.0,rural,0.0,declined,N/A,"12,000-14,399","1,200-1,799",46-50,12812.0,0,0
9043,65,SUV,3495.0,1512.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",61-65,1983.0,0,0
9041,28,SUV,6418.0,1179.0,urban,0.0,declined,N/A,"4,800-7,199","600-1,199",26-30,5239.0,0,0
9039,24,Saloon,4877.0,751.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",21-25,4126.0,0,0
9038,56,SUV,14316.0,1457.0,urban,0.1,approved,Yes,"12,000-14,399","1,200-1,799",56-60,12859.0,1,1
9036,64,Convertible,13355.0,1115.0,urban,0.1,approved,No,"12,000-14,399","600-1,199",61-65,12240.0,0,1
9034,55,Convertible,17735.0,1509.0,rural,0.05,approved,No,"16,800-19,199","1,200-1,799",51-55,16226.0,0,1
9032,50,Saloon,9725.0,1431.0,urban,0.15,approved,No,"9,600-11,999","1,200-1,799",46-50,8294.0,0,1
9031,64,SUV,12486.0,1378.0,urban,0.2,approved,No,"12,000-14,399","1,200-1,799",61-65,11108.0,0,1
9029,25,SUV,13365.0,1143.0,rural,0.25,approved,Yes,"12,000-14,399","600-1,199",21-25,12222.0,1,1
9027,60,Convertible,8493.0,656.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",56-60,7837.0,0,0
9026,29,Saloon,4128.0,813.0,urban,0.15,approved,No,"<4,800","600-1,199",26-30,3315.0,0,1
9024,59,SUV,4626.0,1500.0,urban,0.05,approved,No,"<4,800","1,200-1,799",56-60,3126.0,0,1
9023,39,Convertible,12531.0,655.0,rural,0.05,approved,Yes,"12,000-14,399","600-1,199",36-40,11876.0,1,1
9015,27,Saloon,4576.0,806.0,rural,0.25,approved,Yes,"<4,800","600-1,199",26-30,3770.0,1,1
9014,32,Convertible,14660.0,1217.0,rural,0.0,declined,N/A,"14,400-16,799","1,200-1,799",31-35,13443.0,0,0
9009,39,Saloon,4467.0,951.0,rural,0.25,approved,No,"<4,800","600-1,199",36-40,3516.0,0,1
9005,56,Convertible,13296.0,1731.0,rural,0.15,approved,Yes,"12,000-14,399","1,200-1,799",56-60,11565.0,1,1
9004,55,Convertible,19896.0,601.0,rural,0.0,declined,N/A,"19,200-21,599","600-1,199",51-55,19295.0,0,0
8998,51,SUV,17173.0,616.0,rural,0.0,declined,N/A,"16,800-19,199","600-1,199",51-55,16557.0,0,0
8997,54,SUV,17584.0,735.0,rural,0.05,approved,No,"16,800-19,199","600-1,199",51-55,16849.0,0,1
8990,52,Saloon,3402.0,1133.0,urban,0.2,approved,Yes,"<4,800","600-1,199",51-55,2269.0,1,1
8988,64,Saloon,4683.0,1325.0,urban,0.15,approved,No,"<4,800","1,200-1,799",61-65,3358.0,0,1
8987,45,Convertible,9971.0,1481.0,urban,0.05,approved,Yes,"9,600-11,999","1,200-1,799",41-45,8490.0,1,1
8985,58,Saloon,9194.0,896.0,urban,0.15,approved,No,"7,200-9,599","600-1,199",56-60,8298.0,0,1
8980,62,Saloon,5752.0,575.0,rural,0.15,approved,No,"4,800-7,199",<600,61-65,5177.0,0,1
8979,52,SUV,4366.0,548.0,rural,0.25,approved,No,"<4,800",<600,51-55,3818.0,0,1
8978,20,Convertible,10017.0,1411.0,urban,0.0,declined,N/A,"9,600-11,999","1,200-1,799",18-20,8606.0,0,0
8974,38,SUV,10261.0,1080.0,rural,0.25,approved,No,"9,600-11,999","600-1,199",36-40,9181.0,0,1
8972,48,Convertible,23990.0,1052.0,rural,0.05,approved,No,"21,600-23,999","600-1,199",46-50,22938.0,0,1
8969,26,Saloon,4551.0,572.0,rural,0.0,declined,N/A,"<4,800",<600,26-30,3979.0,0,0
8966,62,Convertible,23583.0,546.0,rural,0.15,approved,No,"21,600-23,999",<600,61-65,23037.0,0,1
8963,27,Saloon,3812.0,1212.0,urban,0.15,approved,No,"<4,800","1,200-1,799",26-30,2600.0,0,1
8959,46,SUV,14321.0,893.0,rural,0.05,approved,Yes,"12,000-14,399","600-1,199",46-50,13428.0,1,1
8957,58,Saloon,4431.0,897.0,rural,0.15,approved,Yes,"<4,800","600-1,199",56-60,3534.0,1,1
8955,63,Saloon,3117.0,1489.0,urban,0.25,approved,Yes,"<4,800","1,200-1,799",61-65,1628.0,1,1
8947,47,SUV,13163.0,1009.0,urban,0.0,declined,N/A,"12,000-14,399","600-1,199",46-50,12154.0,0,0
8944,51,Convertible,16628.0,1412.0,urban,0.0,declined,N/A,"14,400-16,799","1,200-1,799",51-55,15216.0,0,0
8943,31,Saloon,3953.0,1429.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",31-35,2524.0,0,0
8941,42,Convertible,16732.0,633.0,rural,0.1,approved,No,"14,400-16,799","600-1,199",41-45,16099.0,0,1
8940,22,Saloon,2942.0,1015.0,rural,0.0,declined,N/A,"<4,800","600-1,199",21-25,1927.0,0,0
8939,61,Saloon,4229.0,1046.0,rural,0.15,approved,No,"<4,800","600-1,199",61-65,3183.0,0,1
8937,64,Saloon,3663.0,1368.0,rural,0.15,approved,No,"<4,800","1,200-1,799",61-65,2295.0,0,1
8936,60,SUV,4167.0,1351.0,urban,0.25,approved,Yes,"<4,800","1,200-1,799",56-60,2816.0,1,1
8935,34,Convertible,13238.0,1590.0,rural,0.15,approved,No,"12,000-14,399","1,200-1,799",31-35,11648.0,0,1
8933,51,SUV,3484.0,525.0,rural,0.05,approved,No,"<4,800",<600,51-55,2959.0,0,1
8932,18,Convertible,21330.0,1735.0,rural,0.0,declined,N/A,"19,200-21,599","1,200-1,799",18-20,19595.0,0,0
8930,62,Convertible,24922.0,1109.0,urban,0.1,approved,Yes,">=24,000","600-1,199",61-65,23813.0,1,1
8926,32,SUV,6366.0,698.0,urban,0.25,approved,Yes,"4,800-7,199","600-1,199",31-35,5668.0,1,1
8923,46,Convertible,23632.0,1530.0,rural,0.15,approved,Yes,"21,600-23,999","1,200-1,799",46-50,22102.0,1,1
8922,43,SUV,9623.0,1409.0,rural,0.25,approved,No,"9,600-11,999","1,200-1,799",41-45,8214.0,0,1
8921,21,Convertible,9965.0,1377.0,rural,0.05,approved,No,"9,600-11,999","1,200-1,799",21-25,8588.0,0,1
8913,40,Saloon,4142.0,867.0,urban,0.0,declined,N/A,"<4,800","600-1,199",36-40,3275.0,0,0
8901,41,SUV,10153.0,953.0,rural,0.25,approved,Yes,"9,600-11,999","600-1,199",41-45,9200.0,1,1
8893,35,Saloon,5489.0,624.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",31-35,4865.0,0,0
8892,20,Convertible,22711.0,832.0,urban,0.05,approved,No,"21,600-23,999","600-1,199",18-20,21879.0,0,1
8891,49,Convertible,8584.0,1231.0,rural,0.1,approved,Yes,"7,200-9,599","1,200-1,799",46-50,7353.0,1,1
8890,49,SUV,5238.0,1000.0,urban,0.1,approved,No,"4,800-7,199","600-1,199",46-50,4238.0,0,1
8888,40,Convertible,20600.0,760.0,urban,0.0,declined,N/A,"19,200-21,599","600-1,199",36-40,19840.0,0,0
8887,39,SUV,15578.0,624.0,urban,0.2,approved,No,"14,400-16,799","600-1,199",36-40,14954.0,0,1
8883,50,Convertible,15931.0,1737.0,urban,0.05,approved,Yes,"14,400-16,799","1,200-1,799",46-50,14194.0,1,1
8881,40,Saloon,3141.0,1339.0,urban,0.15,approved,No,"<4,800","1,200-1,799",36-40,1802.0,0,1
8879,19,Saloon,9016.0,956.0,urban,0.15,approved,No,"7,200-9,599","600-1,199",18-20,8060.0,0,1
8878,64,Saloon,12238.0,680.0,urban,0.15,approved,Yes,"12,000-14,399","600-1,199",61-65,11558.0,1,1
8877,43,Convertible,14529.0,1740.0,urban,0.05,approved,Yes,"14,400-16,799","1,200-1,799",41-45,12789.0,1,1
8875,58,Saloon,2624.0,685.0,rural,0.2,approved,Yes,"<4,800","600-1,199",56-60,1939.0,1,1
8874,49,Convertible,14672.0,917.0,rural,0.2,approved,No,"14,400-16,799","600-1,199",46-50,13755.0,0,1
8872,38,SUV,9455.0,1377.0,rural,0.05,approved,Yes,"7,200-9,599","1,200-1,799",36-40,8078.0,1,1
8871,45,SUV,19552.0,1260.0,urban,0.25,approved,Yes,"19,200-21,599","1,200-1,799",41-45,18292.0,1,1
8869,50,Convertible,25777.0,519.0,rural,0.1,approved,No,">=24,000",<600,46-50,25258.0,0,1
8868,23,SUV,8635.0,1480.0,urban,0.0,declined,N/A,"7,200-9,599","1,200-1,799",21-25,7155.0,0,0
8867,27,Saloon,11364.0,918.0,rural,0.0,declined,N/A,"9,600-11,999","600-1,199",26-30,10446.0,0,0
8862,20,SUV,19851.0,624.0,urban,0.15,approved,No,"19,200-21,599","600-1,199",18-20,19227.0,0,1
8858,51,SUV,15666.0,1295.0,rural,0.2,approved,Yes,"14,400-16,799","1,200-1,799",51-55,14371.0,1,1
8851,28,SUV,19788.0,1552.0,rural,0.0,declined,N/A,"19,200-21,599","1,200-1,799",26-30,18236.0,0,0
8850,52,Saloon,5341.0,955.0,urban,0.0,declined,N/A,"4,800-7,199","600-1,199",51-55,4386.0,0,0
8848,48,Saloon,8502.0,613.0,urban,0.15,approved,No,"7,200-9,599","600-1,199",46-50,7889.0,0,1
8846,43,SUV,12684.0,903.0,urban,0.0,declined,N/A,"12,000-14,399","600-1,199",41-45,11781.0,0,0
8843,61,SUV,13947.0,920.0,urban,0.2,approved,Yes,"12,000-14,399","600-1,199",61-65,13027.0,1,1
8839,54,Saloon,14655.0,1378.0,rural,0.15,approved,No,"14,400-16,799","1,200-1,799",51-55,13277.0,0,1
